,Time,Sensor001,Sensor048,Sensor108,Sensor148,Sensor198,Sensor298,Sensor358,Sensor430,Sensor498,Sensor548,Sensor598,Sensor798
199,09/01/2015 06:00,0.0591,0.071,0.0739,0.0664,0.0539,0.0191,0.0279,0.0049,0.0694,0.0271,0.1079,0.0851
200,09/01/2015 07:00,0.045,0.1125,0.0646,0.1337,0.1341,0.0375,0.026,0.0106,0.0767,0.0397,0.1343,0.1769
201,09/01/2015 08:00,0.0953,0.0848,0.0664,0.1655,0.1331,0.0497,0.0575,0.031,0.0708,0.0375,0.1235,0.2383
202,09/01/2015 09:00,0.0671,0.0558,0.0662,0.111,0.1125,0.0477,0.0417,0.0219,0.0646,0.0394,0.1141,0.1153
203,09/01/2015 10:00,0.0405,0.0675,0.0688,0.0775,0.0685,0.1123,0.0328,0.0173,0.0538,0.0448,0.1043,0.0667
204,09/01/2015 11:00,0.056,0.0746,0.0664,0.0704,0.0646,0.0597,0.0537,0.0304,0.0568,0.0472,0.0985,0.0637
205,09/01/2015 12:00,0.0514,0.0773,0.0709,0.0691,0.0631,0.062,0.0598,0.0346,0.0592,0.0539,0.1013,0.0638
206,09/01/2015 13:00,0.0542,0.0815,0.0709,0.0661,0.0579,0.0659,0.0656,0.0394,0.0574,0.0576,0.0993,0.0627
207,09/01/2015 14:00,0.0333,0.0624,0.0498,0.044,0.0419,0.0531,0.0756,0.0632,0.0538,0.0605,0.0685,0.0457
208,09/01/2015 15:00,0.0432,0.0983,0.08,0.0835,0.0661,0.0925,0.0778,0.0908,0.0675,0.0573,0.1173,0.1632
209,09/01/2015 16:00,0.0399,0.0757,0.0838,0.0815,0.0843,0.0867,0.0786,0.0928,0.068,0.0579,0.122,0.1468
210,09/01/2015 17:00,0.0392,0.1314,0.0772,0.0876,0.194,0.1407,0.0695,0.3569,0.0683,0.0559,0.1081,0.1338
211,09/01/2015 18:00,0.0341,0.1592,0.0723,0.0783,0.0658,0.2098,0.0563,0.3773,0.0594,0.0479,0.1242,0.0549
212,09/01/2015 19:00,0.0301,0.0958,0.0552,0.06,0.0441,0.0615,0.0534,0.1314,0.0387,0.0442,0.0884,0.0458
213,09/01/2015 20:00,0.0252,0.0732,0.0428,0.0432,0.0318,0.0415,0.0363,0.0283,0.0308,0.0461,0.0668,0.0381
214,09/01/2015 21:00,0.0245,0.0527,0.037,0.038,0.028,0.0343,0.0294,0.0258,0.0261,0.0343,0.0599,0.0332
215,09/01/2015 22:00,0.0192,0.0486,0.0568,0.0319,0.0255,0.0285,0.0245,0.0188,0.0225,0.0243,0.0494,0.028
216,09/01/2015 23:00,0.0241,0.0354,0.0203,0.0224,0.0189,0.0213,0.02,0.0108,0.0171,0.0191,0.0422,0.0198
217,10/01/2015 00:00,0.0202,0.0257,0.0176,0.0134,0.0178,0.0104,0.0245,0.0062,0.012,0.0132,0.0276,0.0139
218,10/01/2015 01:00,0.0188,0.0168,0.0122,0.0095,0.013,0.0058,0.0214,0.0035,0.0101,0.0087,0.0198,0.0101
219,10/01/2015 02:00,0.0182,0.0147,0.0118,0.0072,0.0115,0.0043,0.0199,0.0017,0.0081,0.0059,0.018,0.0098
220,10/01/2015 03:00,0.0182,0.0134,0.0088,0.0057,0.0078,0.0032,0.019,9.00E-04,0.0077,0.0054,0.0162,0.01
221,10/01/2015 04:00,0.022,0.013,0.0115,0.0086,0.009,0.0034,0.0195,9.00E-04,0.0098,0.0067,0.0196,0.0149
222,10/01/2015 05:00,0.032,0.0186,0.0178,0.017,0.0122,0.0045,0.0218,0.0015,0.0162,0.0115,0.0304,0.026
223,10/01/2015 06:00,0.0366,0.0279,0.0249,0.028,0.0177,0.0093,0.027,0.0035,0.0233,0.0189,0.0397,0.0379
224,10/01/2015 07:00,0.0385,0.0354,0.0339,0.0393,0.0263,0.0169,0.0374,0.0082,0.0305,0.0263,0.0499,0.048
225,10/01/2015 08:00,0.0531,0.0481,0.0428,0.0594,0.0369,0.0279,0.0458,0.0132,0.0382,0.0344,0.0581,0.0584
226,10/01/2015 09:00,0.0484,0.0568,0.05,0.0764,0.0439,0.0361,0.0479,0.0195,0.0433,0.0407,0.076,0.0671
227,10/01/2015 10:00,0.0876,0.0646,0.0562,0.075,0.0467,0.1305,0.0486,0.0266,0.0466,0.0444,0.0826,0.0719
228,10/01/2015 11:00,0.047,0.0658,0.0643,0.0737,0.0479,0.0826,0.0527,0.0304,0.0503,0.0431,0.0861,0.18
229,10/01/2015 12:00,0.0477,0.0722,0.0695,0.0775,0.0519,0.0541,0.0524,0.0324,0.0524,0.045,0.0899,0.3052
230,10/01/2015 13:00,0.0472,0.0689,0.072,0.0728,0.0483,0.0526,0.0365,0.0356,0.0525,0.0449,0.0866,0.2519
231,10/01/2015 14:00,0.0469,0.0708,0.0735,0.0724,0.0486,0.0537,0.035,0.0384,0.0524,0.0458,0.0847,0.0935
232,10/01/2015 15:00,0.0453,0.0704,0.073,0.0669,0.0492,0.0558,0.0516,0.0408,0.0521,0.045,0.0873,0.1427
233,10/01/2015 16:00,0.0481,0.0715,0.0753,0.0676,0.0456,0.0982,0.0496,0.0212,0.0533,0.046,0.0882,0.2733
234,10/01/2015 17:00,0.0475,0.074,0.0775,0.0721,0.0447,0.1782,0.0479,0.0166,0.0543,0.0522,0.0915,0.3163
235,10/01/2015 18:00,0.0399,0.0736,0.0611,0.0643,0.0432,0.0471,0.044,0.0157,0.0467,0.0423,0.078,0.2837
236,10/01/2015 19:00,0.0379,0.0633,0.054,0.0513,0.0311,0.0355,0.0395,0.0236,0.0382,0.0378,0.0696,0.1281
237,10/01/2015 20:00,0.0321,0.0492,0.0436,0.0404,0.027,0.0279,0.0366,0.0211,0.0321,0.0299,0.0657,0.0401
238,10/01/2015 21:00,0.0332,0.0509,0.0418,0.0391,0.0297,0.0285,0.0359,0.0177,0.0296,0.0272,0.0641,0.0404
239,10/01/2015 22:00,0.0318,0.0449,0.0368,0.0369,0.0269,0.022,0.0346,0.0178,0.0269,0.0221,0.0626,0.0353
240,10/01/2015 23:00,0.0244,0.0345,0.0285,0.0245,0.0212,0.0186,0.0295,0.0147,0.02,0.0173,0.0486,0.024
241,11/01/2015 00:00,0.0208,0.0256,0.0189,0.0137,0.016,0.0098,0.0247,0.0066,0.0143,0.0113,0.0302,0.0148
242,11/01/2015 01:00,0.0191,0.0187,0.0144,0.0097,0.0133,0.0059,0.0222,0.0034,0.0106,0.0075,0.0239,0.0113
243,11/01/2015 02:00,0.0182,0.0174,0.0124,0.0084,0.0101,0.0034,0.0201,0.0015,0.0076,0.0062,0.023,0.0085
244,11/01/2015 03:00,0.0169,0.0139,0.0095,0.0057,0.0079,0.0028,0.0179,0.0011,0.0064,0.0052,0.0147,0.0076
245,11/01/2015 04:00,0.0197,0.0131,0.0075,0.0071,0.0083,0.0021,0.0179,6.00E-04,0.0063,0.004,0.0178,0.011
246,11/01/2015 05:00,0.0242,0.0144,0.0078,0.0123,0.0087,0.0028,0.0194,0,0.0088,0.006,0.0246,0.0169
247,11/01/2015 06:00,0.0253,0.0183,0.0117,0.021,0.0139,0.0059,0.0233,0,0.0138,0.0103,0.0322,0.025
248,11/01/2015 07:00,0.0281,0.0232,0.019,0.0262,0.016,0.01,0.0272,0,0.0175,0.0131,0.0367,0.0286
249,11/01/2015 08:00,0.0331,0.0303,0.025,0.0391,0.0222,0.0175,0.0338,0,0.0243,0.0198,0.0421,0.042
250,11/01/2015 09:00,0.0414,0.0471,0.0371,0.0597,0.0321,0.0279,0.0404,0,0.0316,0.0275,0.0658,0.0576
251,11/01/2015 10:00,0.0398,0.0589,0.0493,0.0706,0.0393,0.0349,0.0431,0.0011,0.0376,0.0327,0.079,0.0668
252,11/01/2015 11:00,0.0378,0.0633,0.0535,0.0673,0.0416,0.0412,0.0411,0.0034,0.0425,0.0345,0.0842,0.072
253,11/01/2015 12:00,0.0353,0.0674,0.0586,0.0701,0.0448,0.1531,0.0401,0,0.0458,0.0392,0.0894,0.0778
254,11/01/2015 13:00,0.0323,0.0728,0.0635,0.0662,0.0481,0.0796,0.0375,0,0.0508,0.042,0.0827,0.0909
255,11/01/2015 14:00,0.0438,0.0783,0.0653,0.068,0.0498,0.2162,0.05,0,0.0481,0.0439,0.0819,0.128
256,11/01/2015 15:00,0.0427,0.0767,0.0662,0.0659,0.0441,0.1512,0.049,0,0.0464,0.0422,0.0921,0.0773
257,11/01/2015 16:00,0.0443,0.0805,0.0631,0.0626,0.0429,0.0489,0.0483,0,0.0475,0.0433,0.0941,0.1722
258,11/01/2015 17:00,0.044,0.0814,0.0698,0.0645,0.0428,0.0467,0.0492,0,0.0472,0.0411,0.0945,0.2206
259,11/01/2015 18:00,0.0405,0.0746,0.0579,0.0581,0.0384,0.0379,0.0433,0,0.0437,0.039,0.0881,0.2208
260,11/01/2015 19:00,0.036,0.0709,0.0499,0.0461,0.0307,0.0326,0.0417,0,0.0386,0.0325,0.0793,0.0529
261,11/01/2015 20:00,0.0346,0.0581,0.0436,0.038,0.0276,0.0256,0.0378,0,0.0321,0.0278,0.0792,0.046
262,11/01/2015 21:00,0.0307,0.0481,0.034,0.0302,0.0253,0.0201,0.0345,0,0.0264,0.0216,0.0747,0.0374
263,11/01/2015 22:00,0.0266,0.0355,0.0257,0.0246,0.0194,0.0162,0.0301,0,0.0166,0.0162,0.0514,0.029
264,11/01/2015 23:00,0.0213,0.0176,0.0099,0.0078,0.0128,0.0061,0.0249,0,0.0121,0.0116,0.0155,0.0091
265,12/01/2015 00:00,0.0207,0.0098,0,0,0.009,0,0.0211,0.0024,0.0085,0.0078,0,0
266,12/01/2015 01:00,0.0174,0.0098,0,0,0.009,0,0.0179,0.0013,0.0067,0.0046,0,0
267,12/01/2015 02:00,0.018,0.0098,0,0,0.009,0,0.019,0.0011,0.0078,0.004,0,0
268,12/01/2015 03:00,0.0201,0.0098,0,0,0.009,0,0.0191,0.0015,0.0089,0.0042,0,0
269,12/01/2015 04:00,0.0317,0.0098,0,0,0.009,0,0.0239,0.0031,0.0156,0.008,0,0
270,12/01/2015 05:00,0.0623,0.0261,0.0354,0,0.0197,0.0054,0.0318,0.008,0.0446,0.0141,0.0326,0.0485
271,12/01/2015 06:00,0.0844,0.0579,0.1385,0,0.0578,0.0211,0.0343,0.0155,0.0773,0.0283,0.1174,0.1792
272,12/01/2015 07:00,0.1629,0.0978,0.1457,0.0644,0.1745,0.0366,0.0471,0.0218,0.0778,0.0401,0.17,0.282
273,12/01/2015 08:00,0.3253,0.0734,0.1564,0.1643,0.1939,0.0427,0.0486,0.022,0.078,0.0385,0.1635,0.2967
274,12/01/2015 09:00,0.3289,0.0546,0.0651,0.1165,0.1609,0.0508,0.0446,0.0307,0.0695,0.0354,0.1281,0.2038
275,12/01/2015 10:00,0.2905,0.0619,0.0558,0.0738,0.0742,0.1039,0.0471,0.03,0.054,0.0393,0.1041,0.0644
276,12/01/2015 11:00,0.0643,0.0677,0.0777,0.0619,0.0599,0.0504,0.0472,0.0315,0.0525,0.0412,0.1047,0.0615
277,12/01/2015 12:00,0.0554,0.0723,0.0642,0.0609,0.0554,0.0558,0.0485,0.0272,0.052,0.0427,0.0997,0.06
278,12/01/2015 13:00,0.057,0.0722,0.0676,0.0644,0.0563,0.0575,0.0527,0.0191,0.0523,0.0377,0.0976,0.0585
279,12/01/2015 14:00,0.0505,0.0916,0.0717,0.0632,0.0601,0.0756,0.0578,0.0398,0.054,0.0512,0.1086,0.0595
280,12/01/2015 15:00,0.0464,0.1244,0.0772,0.0309,0.0725,0.096,0.0697,0.1437,0.0573,0.0526,0.1185,0.0589
281,12/01/2015 16:00,0.0469,0.1776,0.0561,0.0567,0.1273,0.1599,0.073,0.1325,0.0638,0.0764,0.0915,0.0438
282,12/01/2015 17:00,0.0596,0.1927,0.0554,0.0591,0.0704,0.1118,0.0635,0.159,0.0677,0.1997,0.0786,0.0357
283,12/01/2015 18:00,0.0536,0.1419,0.0506,0.0507,0.0518,0.0544,0.0685,0.1201,0.054,0.0631,0.0894,0.0356
284,12/01/2015 19:00,0.0321,0.087,0.0354,0.0345,0.0328,0.0346,0.0476,0.0325,0.0327,0.035,0.0645,0.0254
285,12/01/2015 20:00,0.033,0.0432,0.0231,0.0225,0.0226,0.0238,0.0371,0.0231,0.024,0.0272,0.0448,0.0208
286,12/01/2015 21:00,0.0333,0.0332,0.0222,0.0213,0.0199,0.0213,0.0341,0.0195,0.0236,0.0218,0.0436,0.0191
287,12/01/2015 22:00,0.028,0.0288,0.0173,0.0175,0.0184,0.0158,0.0308,0.0148,0.0155,0.0171,0.0348,0.0167
288,12/01/2015 23:00,0.0216,0.0262,0.0152,0.0117,0.0158,0.012,0.0258,0.0089,0.012,0.0122,0.0266,0.0132
289,13/01/2015 00:00,0.0051,0.0175,0.0114,0.0074,0.0136,0.0065,0.0074,0.0039,0.0091,0.0112,0.0157,0.0084
290,13/01/2015 01:00,0.0078,0.0129,0.0067,0.0051,0.0114,0.0038,0.0104,0.0016,0.009,0.0081,0.0106,0.0061
291,13/01/2015 02:00,0.0183,0.0107,0.0069,0.004,0.0076,0.0031,0.02,8.00E-04,0.0094,0.007,0.0099,0.0083
292,13/01/2015 03:00,0.0229,0.0119,0.0085,0.0059,0.008,0.0028,0.0212,5.00E-04,0.0117,0.0074,0.0132,0.0121
293,13/01/2015 04:00,0.0344,0.0198,0.0199,0.0169,0.0111,0.0054,0.0245,7.00E-04,0.0192,0.0094,0.0241,0.0282
294,13/01/2015 05:00,0.0667,0.0355,0.0566,0.0444,0.0239,0.0091,0.0387,0.0019,0.0476,0.0157,0.0532,0.0705
295,13/01/2015 06:00,0.0862,0.0616,0.2138,0.0723,0.0537,0.0217,0.0417,0.0076,0.0746,0.0264,0.1023,0.1809
296,13/01/2015 07:00,0.2676,0.1019,0.1156,0.1573,0.1029,0.0389,0.0543,0.0223,0.0696,0.0401,0.1326,0.2794
297,13/01/2015 08:00,0.3706,0.0818,0.0631,0.1679,0.2395,0.052,0.055,0.0305,0.0712,0.039,0.1654,0.2739
298,13/01/2015 09:00,0.4049,0.0595,0.0673,0.1383,0.1732,0.0774,0.0454,0.0253,0.0743,0.0359,0.1195,0.2184
299,13/01/2015 10:00,0.2342,0.0673,0.0673,0.076,0.0761,0.0452,0.0429,0.021,0.0609,0.0373,0.1022,0.214
300,13/01/2015 11:00,0.0455,0.0687,0.0487,0.0687,0.0642,0.0522,0.044,0.022,0.0589,0.0396,0.0982,0.1779
301,13/01/2015 12:00,0.0438,0.0748,0.0705,0.0647,0.0575,0.0612,0.0458,0.0268,0.0566,0.0425,0.1026,0.0576
302,13/01/2015 13:00,0.0472,0.0931,0.0716,0.0634,0.0607,0.062,0.0514,0.032,0.0564,0.0443,0.0999,0.0583
303,13/01/2015 14:00,0.0464,0.0961,0.0717,0.0699,0.0628,0.0781,0.0647,0.055,0.0574,0.0533,0.1118,0.0599
304,13/01/2015 15:00,0.0395,0.121,0.0768,0.0787,0.0729,0.0955,0.0732,0.0802,0.0669,0.0529,0.1233,0.0609
305,13/01/2015 16:00,0.0328,0.2425,0.0799,0.0797,0.2202,0.1892,0.0729,0.1381,0.0592,0.0556,0.1221,0.0555
306,13/01/2015 17:00,0.0338,0.3106,0.0795,0.0876,0.175,0.1485,0.0614,0.2859,0.0767,0.0547,0.1923,0.0515
307,13/01/2015 18:00,0.0282,0.2148,0.0749,0.0719,0.0716,0.0793,0.0527,0.2343,0.072,0.0486,0.1324,0.0457
308,13/01/2015 19:00,0.0274,0.1165,0.0546,0.0497,0.0531,0.0537,0.0477,0.0663,0.0398,0.0402,0.0959,0.038
309,13/01/2015 20:00,0.0214,0.0708,0.0379,0.0353,0.0348,0.0379,0.0332,0.0378,0.0298,0.0356,0.0718,0.0325
310,13/01/2015 21:00,0.0187,0.0253,0.012,0.0105,0.0172,0.0134,0.028,0.0263,0.0242,0.0257,0.0256,0.0118
311,13/01/2015 22:00,0.0149,0.0098,0,0,0.009,0,0.0188,0.0159,0.0155,0.0193,0,0
312,13/01/2015 23:00,0.009,0.0098,0,0,0.009,0,0.012,0.008,0.0103,0.0144,0,0
313,14/01/2015 00:00,0.005,0.0098,0,0,0.009,0,0.0085,0.0043,0.0096,0.0093,0,0
314,14/01/2015 01:00,0.0041,0.0098,0,0,0.009,0,0.0065,0.0018,0.0078,0.0068,0,0
315,14/01/2015 02:00,0.0049,0.0098,0,0,0.009,0,0.0057,0.0012,0.0079,0.0067,0,0
316,14/01/2015 03:00,0.0085,0.0098,0,0,0.009,0,0.0079,0.0011,0.0098,0.007,0,0
317,14/01/2015 04:00,0.025,0.0098,0,0,0.009,0,0.0124,0.0011,0.0157,0.0091,0,0
318,14/01/2015 05:00,0.0716,0.0297,0.0479,0.0337,0.0206,0.0064,0.026,0.0029,0.0445,0.0173,0.0403,0.0539
319,14/01/2015 06:00,0.0894,0.0556,0.1958,0.072,0.062,0.0212,0.0416,0.0084,0.0728,0.0267,0.1172,0.1833
320,14/01/2015 07:00,0.2687,0.0963,0.0894,0.1327,0.1345,0.0393,0.0542,0.0223,0.0799,0.0406,0.1388,0.2334
321,14/01/2015 08:00,0.2767,0.0682,0.0668,0.1608,0.2127,0.0507,0.0595,0.0307,0.0815,0.0402,0.1461,0.2681
322,14/01/2015 09:00,0.1556,0.0513,0.0652,0.143,0.1685,0.045,0.0445,0.0261,0.0714,0.0388,0.1203,0.2113
323,14/01/2015 10:00,0.0013,0.0629,0.0671,0.073,0.0722,0.0448,0.0545,0.0203,0.0574,0.0393,0.1049,0.1531
324,14/01/2015 11:00,0.0184,0.0706,0.0692,0.0617,0.0639,0.0969,0.0518,0.0273,0.0603,0.0419,0.1025,0.1799
325,14/01/2015 12:00,0.0482,0.0716,0.0701,0.0649,0.0609,0.1023,0.0493,0.0309,0.0586,0.0443,0.1055,0.0603
326,14/01/2015 13:00,0.052,0.0837,0.069,0.0684,0.0611,0.0675,0.0554,0.0372,0.0595,0.0457,0.1019,0.0584
327,14/01/2015 14:00,0.0492,0.1024,0.0736,0.0713,0.0599,0.1732,0.0688,0.0585,0.0603,0.0537,0.1094,0.0661
328,14/01/2015 15:00,0.045,0.1055,0.0759,0.0731,0.0723,0.2149,0.0647,0.1371,0.0685,0.0531,0.1297,0.0606
329,14/01/2015 16:00,0.0463,0.2279,0.0831,0.081,0.0733,0.0935,0.0603,0.0493,0.0694,0.0524,0.1265,0.0593
330,14/01/2015 17:00,0.0537,0.2796,0.0761,0.0854,0.0644,0.0871,0.0564,0.0415,0.0733,0.0542,0.1123,0.0556
331,14/01/2015 18:00,0.043,0.1668,0.0731,0.0734,0.0612,0.0744,0.0498,0.0175,0.0662,0.0436,0.1105,0.0528
332,14/01/2015 19:00,0.0507,0.0972,0.0543,0.0506,0.0531,0.0522,0.0414,0.0138,0.04,0.0364,0.1206,0.0415
333,14/01/2015 20:00,0.0338,0.0651,0.0377,0.0367,0.0344,0.0379,0.0367,0.0136,0.0316,0.0304,0.0777,0.032
334,14/01/2015 21:00,0.0308,0.0512,0.0369,0.0301,0.0293,0.0317,0.0346,0.0136,0.0271,0.0233,0.07,0.0287
335,14/01/2015 22:00,0.0266,0.042,0.0493,0.0261,0.0216,0.0233,0.0317,0.0106,0.0201,0.0172,0.0518,0.0231
336,14/01/2015 23:00,0.0219,0.0309,0.0203,0.015,0.0172,0.0159,0.0278,0.0084,0.0131,0.0145,0.0317,0.014
337,15/01/2015 00:00,0.0177,0.0193,0.0116,0.0071,0.0121,0.0078,0.0222,0.0072,0.0103,0.0097,0.0174,0.009
338,15/01/2015 01:00,0.017,0.0138,0.0079,0.0048,0.0083,0.0039,0.0208,0.0042,0.008,0.0077,0.0112,0.0073
339,15/01/2015 02:00,0.0169,0.0125,0.0081,0.0043,0.0087,0.0035,0.0191,0.0016,0.0077,0.0062,0.011,0.0085
340,15/01/2015 03:00,0.0217,0.012,0.0094,0.006,0.0075,0.0029,0.0208,9.00E-04,0.0102,0.0056,0.0145,0.0128
341,15/01/2015 04:00,0.0342,0.021,0.02,0.016,0.0112,0.006,0.0253,7.00E-04,0.0206,0.0085,0.0298,0.0275
342,15/01/2015 05:00,0.063,0.0352,0.0596,0.0421,0.0238,0.0092,0.0351,0.0013,0.0465,0.016,0.0584,0.0692
343,15/01/2015 06:00,0.0899,0.0553,0.1553,0.0653,0.0554,0.0198,0.0399,0.0089,0.0716,0.0264,0.1177,0.184
344,15/01/2015 07:00,0.2452,0.0853,0.0473,0.0901,0.0973,0.0295,0.054,0.0229,0.0793,0.0406,0.1194,0.2027
345,15/01/2015 08:00,0.2681,0.0611,0.0551,0.1266,0.1189,0.0421,0.0586,0.0327,0.0838,0.0397,0.1205,0.2089
346,15/01/2015 09:00,0.2012,0.0489,0.0609,0.1049,0.0965,0.0416,0.0503,0.0289,0.0703,0.0383,0.1371,0.1725
347,15/01/2015 10:00,0.0642,0.0554,0.0631,0.0696,0.0601,0.0437,0.0505,0.0248,0.06,0.0396,0.1016,0.063
348,15/01/2015 11:00,0.0523,0.055,0.0536,0.05,0.0497,0.1211,0.0544,0.0271,0.0551,0.0419,0.0861,0.0616
349,15/01/2015 12:00,0.0503,0.0721,0.0668,0.0719,0.0591,0.1668,0.0549,0.0327,0.0576,0.0454,0.1123,0.0599
350,15/01/2015 13:00,0.0557,0.075,0.0712,0.062,0.0604,0.0696,0.0612,0.0392,0.055,0.0467,0.1079,0.0608
351,15/01/2015 14:00,0.0492,0.078,0.0596,0.053,0.05,0.0646,0.073,0.0578,0.0561,0.0545,0.0887,0.049
352,15/01/2015 15:00,0.0382,0.0098,0,0,0.009,0,0.0686,0.0688,0.0575,0.0529,0,0
353,15/01/2015 16:00,0.0373,0.0098,0,0,0.009,0,0.0761,0.1015,0.0584,0.0558,0,0
354,15/01/2015 17:00,0.0391,0.0098,0,0,0.009,0,0.0707,0.2791,0.0627,0.0573,0,0
355,15/01/2015 18:00,0.0334,0.0098,0,0,0.009,0,0.0613,0.3584,0.056,0.0457,0,0
356,15/01/2015 19:00,0.0278,0.0098,0,0,0.009,0,0.0466,0.1626,0.0315,0.039,0,0
357,15/01/2015 20:00,0.0244,0.0098,0,0,0.009,0,0.0354,0.0394,0.0234,0.0354,0,0
358,15/01/2015 21:00,0.0208,0.0098,0,0,0.009,0,0.0274,0.0264,0.0215,0.0254,0,0
359,15/01/2015 22:00,0.0033,0.0102,2.00E-04,1.00E-04,0.0089,1.00E-04,0.004,0.0038,0.0146,0.019,4.00E-04,1.00E-04
360,15/01/2015 23:00,0,0.0294,0.0183,0.013,0.0177,0.0147,0,0,0.0142,0.0143,0.032,0.0135
361,16/01/2015 00:00,0,0.0221,0.0128,0.009,0.0142,0.0088,0,0,0.0107,0.0116,0.0198,0.0102
362,16/01/2015 01:00,0,0.0151,0.0086,0.0057,0.0085,0.0043,0,0,0.0101,0.0084,0.013,0.008
363,16/01/2015 02:00,0,0.0123,0.0084,0.0046,0.0081,0.0034,0,0,0.0083,0.0066,0.0123,0.0091
364,16/01/2015 03:00,0,0.013,0.0088,0.0067,0.0073,0.0037,0,0,0.0115,0.0069,0.0151,0.0126
365,16/01/2015 04:00,0,0.0204,0.0195,0.0168,0.0112,0.0054,0,0,0.0211,0.0086,0.0282,0.0268
366,16/01/2015 05:00,0.022,0.0343,0.0547,0.0434,0.0224,0.0087,0.0094,0.0018,0.0443,0.0165,0.0544,0.0651
367,16/01/2015 06:00,0.0803,0.0449,0.0739,0.0562,0.0442,0.0183,0.036,0.0085,0.0672,0.0271,0.089,0.1055
368,16/01/2015 07:00,0.144,0.0631,0.0663,0.1231,0.1451,0.039,0.0527,0.021,0.078,0.039,0.1505,0.2258
369,16/01/2015 08:00,0.0927,0.0347,0.0348,0.0921,0.0787,0.0283,0.0611,0.0319,0.0722,0.0404,0.0739,0.1294
370,16/01/2015 09:00,0.0667,0.0366,0.0463,0.0662,0.0527,0.0313,0.0508,0.0223,0.0601,0.0392,0.079,0.0493
371,16/01/2015 10:00,0.0649,0.0558,0.059,0.0662,0.0604,0.044,0.0592,0.0151,0.0589,0.0448,0.0953,0.0583
372,16/01/2015 11:00,0.0586,0.0276,0.0229,0.0225,0.0212,0.0573,0.0655,0.0287,0.0505,0.0497,0.0374,0.0215
373,16/01/2015 12:00,0.0577,0.0288,0.019,0.0177,0.0157,0.039,0.0691,0.0335,0.0511,0.0571,0.0279,0.0165
374,16/01/2015 13:00,0.0515,0.0551,0.0457,0.0462,0.0412,0.0517,0.0656,0.0344,0.056,0.0592,0.067,0.0381
375,16/01/2015 14:00,0.0486,0.1216,0.0728,0.067,0.061,0.0844,0.0751,0.0866,0.0597,0.0592,0.1101,0.1456
376,16/01/2015 15:00,0.0444,0.2158,0.0725,0.0783,0.0591,0.1554,0.0848,0.1629,0.0683,0.0583,0.1155,0.2012
377,16/01/2015 16:00,0.0418,0.0665,0.0308,0.0305,0.0249,0.0625,0.0815,0.0745,0.062,0.0592,0.0457,0.0649
378,16/01/2015 17:00,0.0389,0.0583,0.022,0.0208,0.0187,0.0236,0.0699,0.0954,0.0649,0.0555,0.0344,0.0133
379,16/01/2015 18:00,0.0362,0.0411,0.0173,0.0178,0.0164,0.017,0.0628,0.0875,0.0502,0.0535,0.0264,0.0104
380,16/01/2015 19:00,0.0328,0.0325,0.0124,0.0125,0.013,0.0132,0.0516,0.0514,0.0344,0.054,0.019,0.0102
381,16/01/2015 20:00,0.0282,0.0264,0.009,0.0095,0.01,0.0086,0.0392,0.0286,0.0267,0.0513,0.0144,0.0077
382,16/01/2015 21:00,0.024,0.0237,0.0076,0.0076,0.0095,0.0073,0.0291,0.0233,0.0235,0.0476,0.0121,0.0061
383,16/01/2015 22:00,0.0186,0.0171,0.0056,0.0061,0.0095,0.0051,0.0225,0.0185,0.0199,0.027,0.0106,0.0055
384,16/01/2015 23:00,0.0139,0.015,0.0051,0.0044,0.0087,0.0038,0.0171,0.0134,0.015,0.0175,0.008,0.0039
385,17/01/2015 00:00,0.009,0.0135,0.0032,0.003,0.009,0.0025,0.0134,0.0074,0.0102,0.0126,0.0051,0.0023
386,17/01/2015 01:00,0.0067,0.0119,0.0025,0.0021,0.0088,0.0013,0.0088,0.0036,0.0083,0.009,0.004,0.0018
387,17/01/2015 02:00,0.0057,0.011,0.0019,0.0013,0.0081,8.00E-04,0.0074,0.0024,0.0074,0.0074,0.0036,0.0015
388,17/01/2015 03:00,0.0065,0.0107,0.0018,0.0012,0.0088,8.00E-04,0.007,0.0015,0.0076,0.0067,0.0033,0.0017
389,17/01/2015 04:00,0.0116,0.0107,0.0019,0.0013,0.0086,8.00E-04,0.0083,0.0017,0.0093,0.007,0.0035,0.0025
390,17/01/2015 05:00,0.0233,0.0116,0.0029,0.0028,0.0086,9.00E-04,0.0135,0.0021,0.0123,0.0112,0.0055,0.0039
391,17/01/2015 06:00,0.0295,0.0133,0.0049,0.0046,0.0086,0.0019,0.0239,0.0056,0.0166,0.0196,0.0078,0.0057
392,17/01/2015 07:00,0.0363,0.0153,0.0066,0.0076,0.0087,0.0035,0.0351,0.0133,0.0197,0.0276,0.0095,0.0071
393,17/01/2015 08:00,0.0468,0.0171,0.0073,0.0104,0.0091,0.0049,0.0457,0.0176,0.0249,0.0371,0.0104,0.0091
394,17/01/2015 09:00,0.0478,0.0208,0.0091,0.0133,0.0112,0.0173,0.0537,0.0253,0.0302,0.0464,0.0139,0.0109
395,17/01/2015 10:00,0.0485,0.0222,0.0102,0.0138,0.0102,0.0106,0.0576,0.0302,0.0315,0.0506,0.0143,0.0185
396,17/01/2015 11:00,0.0475,0.0208,0.0115,0.0153,0.0125,0.012,0.0628,0.0328,0.0348,0.0506,0.0154,0.0537
397,17/01/2015 12:00,0.0511,0.0225,0.0133,0.0151,0.0125,0.0139,0.0609,0.0359,0.0352,0.0478,0.0153,0.0403
